"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl_ebi_ena";"lca_tax_gtdb";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"1328919";"224";"2006996";"seq_958";"0.98729";"15";"0";"0";"96.7742";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;";"Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;"
"1328919";"225";"202238";"seq_368";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas geniculata;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;"
"1328919";"226";"2035344";"seq_774";"0.98518";"13";"0";"0";"97.8495";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"227";"2056702";"seq_98";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;"
"1328919";"228";"2066056";"seq_677";"0.95148";"13";"0";"0";"97.8495";"95";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1328919";"229";"207252";"seq_511";"0.984412";"13";"0";"0";"98.9247";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Intestinimonas;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;"
"1328919";"230";"207340";"seq_693";"0.984405";"13";"0";"0";"97.8495";"98";"13877";"16304";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group;"
"1328919";"231";"20799";"seq_204";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"232";"207994";"seq_719";"0.967684";"13";"0";"0";"92.4731";"96";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;"
"1328919";"233";"208284";"seq_155";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas_B;s__Comamonas_B terrae;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;"
"1328919";"234";"208479";"seq_141";"0";"12";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus;";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";Butyricimonas;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;"
"1328919";"235";"208539";"seq_420";"0.984252";"13";"0";"0";"95.6989";"98";"13877";"16304";"539";"93";"0";"none";"Bacteria;environmental samples;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__UBA1191 sp900066305;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae Sedis XIII;Anaerovorax;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group;"
"1328919";"236";"208843";"seq_972";"0.958088";"10";"0";"0";"87.234";"95";"13877";"16304";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;"
"1328919";"237";"208901";"seq_989";"0.970371";"15";"0";"0";"94.6237";"97";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066755;s__GCA-900066755 sp900066755;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"238";"209237";"seq_603";"0.968548";"11";"0";"0";"95.6989";"96";"13877";"16304";"539";"93";"0";"none";"Bacteria;Tenericutes;Mollicutes;Mycoplasmataceae;Mycoplasma;";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Eperythrozoon_B;s__Eperythrozoon_B haemobos;";"Unclassified;";"Bacteria;unclassified_Bacteria;";"Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;"
"1328919";"239";"209475";"seq_868";"0.984258";"14";"0";"0";"93.5484";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;"
"1328919";"240";"209845";"seq_578";"0";"5";"0";"0";"100";"100";"13877";"16304";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1328919";"241";"211720";"seq_151";"0.977556";"14";"0";"0";"88.172";"97";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;"
"1328919";"242";"212532";"seq_218";"0.98427";"15";"0";"0";"93.5484";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1328919";"243";"212686";"seq_501";"0.98428";"13";"0";"0";"96.7742";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;"
"1328919";"244";"2134134";"seq_225";"0.985907";"14";"0";"0";"96.8085";"98";"13877";"16304";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Vampirovibrio;";"Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;"
"1328919";"245";"2136916";"seq_449";"0.984206";"14";"0";"0";"98.9247";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;";"Bacteria;""Lentisphaerae"";""Lentisphaeria"";Victivallales;""Victivallaceae"";Victivallis;";"Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallaceae;"
"1328919";"246";"213870";"seq_492";"0.984193";"14";"0";"0";"93.5484";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1328919";"247";"214031";"seq_230";"0.98414";"13";"0";"0";"95.6989";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Rikenellaceae"";Alistipes;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;"
"1328919";"248";"215097";"seq_94";"0.985256";"14";"0";"0";"97.8495";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;"
"1328919";"249";"215231";"seq_376";"0.94276";"13";"0";"0";"92.4731";"94";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1328919";"250";"216550";"seq_301";"0.977172";"12";"0";"0";"91.3979";"97";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Rikenellaceae"";Alistipes;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;"
"1328919";"251";"217109";"seq_572";"0.960529";"13";"0";"0";"92.4731";"96";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;uncultured;"
"1328919";"252";"217402";"seq_801";"0.96949";"14";"0";"0";"98.9247";"96";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;"
"1328919";"253";"217928";"seq_856";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;"
"1328919";"254";"218710";"seq_734";"0.983786";"12";"0";"0";"92.4731";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1328919";"255";"220978";"seq_985";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Eukaryota;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Streptophyta;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"1328919";"256";"222032";"seq_469";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria cinerea;";"Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;"
"1328919";"257";"2256425";"seq_657";"0.951286";"14";"0";"0";"89.2473";"95";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1328919";"258";"226450";"seq_698";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella;";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Eikenella;";"Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Neisseriales;Neisseriaceae;unclassified_Neisseriaceae;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;"
"1328919";"259";"227285";"seq_276";"0";"12";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000758925;";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Prevotellaceae"";Prevotella;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;"
"1328919";"260";"227697";"seq_270";"0.985074";"13";"0";"0";"98.9247";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;"
"1328919";"261";"227819";"seq_504";"0.984149";"15";"0";"0";"87.0968";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Coriobacteridae;Coriobacteriales;""Coriobacterineae"";Coriobacteriaceae;unclassified_Coriobacteriaceae;";"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;uncultured;"
"1328919";"262";"229874";"seq_612";"0.969428";"14";"0";"0";"89.3617";"96";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1328919";"263";"229919";"seq_53";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;"
"1328919";"264";"230232";"seq_231";"0.985072";"14";"0";"0";"97.8495";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900066555;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Ruminococcus2;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;"
"1328919";"265";"230360";"seq_708";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;""Vibrionales"";Vibrionaceae;Vibrio;";"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;"
"1328919";"266";"2307779";"seq_221";"0.984387";"13";"0";"0";"97.8495";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;"
"1328919";"267";"231952";"seq_948";"0.984451";"15";"0";"0";"93.5484";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;uncultured;"
"1328919";"268";"232828";"seq_1011";"0.98468";"13";"0";"0";"96.7742";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium;s__Massilioclostridium coli;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium IV;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium] methylpentosum group;"
"1328919";"269";"232975";"seq_169";"0.963888";"13";"0";"0";"96.7742";"96";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;"
"1328919";"270";"233052";"seq_410";"0.984427";"14";"0";"0";"92.4731";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;uncultured;"
"1328919";"271";"233981";"seq_144";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii_B;";"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Morganellaceae;Morganella;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;""Enterobacteriales"";Enterobacteriaceae;Morganella;";"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella;"
"1328919";"272";"2339949";"seq_30";"0";"15";"0";"0";"100";"100";"13877";"16297";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;"
"1328919";"273";"2345806";"seq_1187";"0.98596";"12";"0";"0";"97.8495";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Bacillariophyta;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"1328919";"274";"234724";"seq_967";"0.954822";"14";"0";"0";"82.9787";"95";"13877";"16304";"539";"93";"0";"none";"unclassified sequences;metagenomes;organismal metagenomes;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;"
"1328919";"275";"234959";"seq_314";"0.983979";"14";"0";"0";"94.6237";"98";"13877";"16304";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1328919";"276";"235212";"seq_333";"0.955492";"12";"0";"0";"84.9462";"95";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;"
"1328919";"277";"235898";"seq_167";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;"
"1328919";"278";"239066";"seq_1159";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;";"Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;"
"1328919";"279";"2403301";"seq_265";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"280";"2407149";"seq_32";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiracea_incertae_sedis;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group;"
"1328919";"281";"242298";"seq_562";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;"
"1328919";"282";"2438396";"seq_335";"0";"14";"0";"0";"100";"100";"13877";"16304";"539";"93";"0";"none";"Bacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Fusobacterium;";"d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_C;s__Fusobacterium_C necrophorum;";"Unclassified;";"Bacteria;""Fusobacteria"";Fusobacteriia;""Fusobacteriales"";""Fusobacteriaceae"";Fusobacterium;";"Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;"
"1328919";"283";"2442706";"seq_409";"0.941595";"13";"0";"0";"90.3226";"94";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1328919";"284";"246717";"seq_210";"0";"11";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;";"Unclassified;";"Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;";"Bacteria;""Proteobacteria"";Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;";"Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;"
"1328919";"285";"2480553";"seq_1173";"0.983933";"13";"0";"0";"98.9247";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Fusobacteria"";Fusobacteriia;""Fusobacteriales"";""Leptotrichiaceae"";Leptotrichia;";"Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;"
"1328919";"286";"248826";"seq_1232";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;";"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;"
"1328919";"287";"248902";"seq_161";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;";"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;"
"1328919";"288";"250274";"seq_284";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;"
"1328919";"289";"2506486";"seq_272";"0.984286";"13";"0";"0";"95.6989";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured;"
"1328919";"290";"2532173";"seq_160";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;"
"1328919";"291";"253584";"seq_396";"0.992219";"13";"0";"0";"100";"99";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__Campylobacter_B ureolyticus;";"Unclassified;";"Bacteria;""Proteobacteria"";Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;";"Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;"
